created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2023-01-12T11:15:23Z,1613494848195268600,1613494848195268609,"Some matches are truly unforgettable 💭

Download the @LiveScore app to make sure you never miss a memorable moment 📱😍

https://t.co/4lzGWzG6Of https://t.co/59VFX5H7uT","Some matches are truly unforgettable 💭

Download the @LiveScore app to make sure you never miss a memorable moment 📱😍

https://t.co/4lzGWzG6Of https://t.co/59VFX5H7uT",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,10857,147484,FALSE,NA,FALSE,NA,en,FALSE,NA,142,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-10T19:11:38Z,1612889923413213200,1612889923413213186,"Courage isn’t the absence of fear, but staying one step ahead of it. Because that’s where you find a stronger version of yourself . #ClearxCR7 #ClearMen #ClearHeadBeFearless #KeepAClearHead https://t.co/9NfO2rgBe7","Courage isn’t the absence of fear, but staying one step ahead of it. Because that’s where you find a stronger version of yourself . #ClearxCR7 #ClearMen #ClearHeadBeFearless #KeepAClearHead https://t.co/9NfO2rgBe7",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,8482,77610,FALSE,NA,FALSE,NA,en,FALSE,NA,189,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-07T15:21:04Z,1611744735894331400,1611744735894331394,Make every workout count💪🏼 https://t.co/B9Ja80OwTl,Make every workout count💪🏼 https://t.co/B9Ja80OwTl,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,39262,520952,FALSE,NA,FALSE,NA,en,FALSE,NA,26,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-04T21:39:18Z,1610752758499446800,1610752758499446800,@wa7dpoet @SPL Thank you for the warm welcome! Hope you will come to see me playing!,@wa7dpoet @SPL Thank you for the warm welcome! Hope you will come to see me playing!,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1610408797515694e3,1610408797515694080,775927190781173800,775927190781173761,wa7dpoet,,,,NA,FALSE,7231,87900,FALSE,NA,FALSE,NA,en,NA,NA,84,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-03T17:50:41Z,1610332835864547300,1610332835864547328,Thank you Riyadh for the warm welcome! Look forward to seeing you at the stadium tonight💛💙 https://t.co/0AsT4wLdYq,Thank you Riyadh for the warm welcome! Look forward to seeing you at the stadium tonight💛💙 https://t.co/0AsT4wLdYq,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,63496,591349,FALSE,NA,FALSE,NA,en,FALSE,NA,90,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-09T20:33:47Z,1601314186554138600,1601314186554138624,"Há um Mundial que Portugal já ganhou: o dos adeptos! Incrível o apoio e o carinho que temos sentido de tantos portugueses (e não só!) aqui no Catar, tão longe da nossa pátria. Continuem a apoiar nos bons e nos maus momentos, tudo faremos para retribuir com vitórias! Força,🇵🇹🙏🏽 https://t.co/LKSTQ9W3FB","Há um Mundial que Portugal já ganhou: o dos adeptos! Incrível o apoio e o carinho que temos sentido de tantos portugueses (e não só!) aqui no Catar, tão longe da nossa pátria. Continuem a apoiar nos bons e nos maus momentos, tudo faremos para retribuir com vitórias! Força,🇵🇹🙏🏽 https://t.co/LKSTQ9W3FB",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,21305,316118,FALSE,NA,FALSE,NA,pt,FALSE,NA,277,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-08T13:09:12Z,1600839914719178800,1600839914719178753,"Um grupo demasiado unido para ser quebrado por forças externas. Uma nação demasiado corajosa para se deixar atemorizar perante qualquer adversário. Uma equipa no verdadeiro sentido da palavra, que vai lutar pelo sonho até ao fim! Acreditem connosco! Força, Portugal!🇵🇹🙏🏽 https://t.co/gUeENXSB5F","Um grupo demasiado unido para ser quebrado por forças externas. Uma nação demasiado corajosa para se deixar atemorizar perante qualquer adversário. Uma equipa no verdadeiro sentido da palavra, que vai lutar pelo sonho até ao fim! Acreditem connosco! Força, Portugal!🇵🇹🙏🏽 https://t.co/gUeENXSB5F",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,31076,367831,FALSE,NA,FALSE,NA,pt,FALSE,NA,270,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-04T18:17:56Z,1599468060301148200,1599468060301148162,🇵🇹🙏🏽💪🏽 https://t.co/JojzIfF3F4,🇵🇹🙏🏽💪🏽 https://t.co/JojzIfF3F4,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,24222,506389,FALSE,NA,FALSE,NA,und,FALSE,NA,6,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T17:56:36Z,1598737914883707e3,1598737914883706890,Primeiros dois objectivos alcançados: apuramento e liderança no nosso grupo. Mas há ainda muito mais pela frente! Vamos Portugal!🇵🇹❤️ https://t.co/8cUV7ti3x1,Primeiros dois objectivos alcançados: apuramento e liderança no nosso grupo. Mas há ainda muito mais pela frente! Vamos Portugal!🇵🇹❤️ https://t.co/8cUV7ti3x1,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,12127,222906,FALSE,NA,FALSE,NA,pt,FALSE,NA,133,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01T17:39:01Z,1598371099363971e3,1598371099363971086,O apuramento está garantido mas queremos também o 1.º lugar. Não há limites para esta equipa nem para os nossos objectivos. Vamos por mais! Força Portugal!🇵🇹🙏🏽 https://t.co/BeQFNW3GsR,O apuramento está garantido mas queremos também o 1.º lugar. Não há limites para esta equipa nem para os nossos objectivos. Vamos por mais! Força Portugal!🇵🇹🙏🏽 https://t.co/BeQFNW3GsR,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,14042,309707,FALSE,NA,FALSE,NA,pt,FALSE,NA,159,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28T21:35:59Z,1597343573233791e3,1597343573233790978,"Estamos nos oitavos do Mundial! Grande trabalho, equipa! Frente a um adversário de grande mérito, fizemos valer a nossa força e a nossa qualidade. Vamos em frente! Estamos na luta e o nosso sonho continua bem vivo! Força, Portugal! 💪🏽🇵🇹 https://t.co/VJWLFD1J8z","Estamos nos oitavos do Mundial! Grande trabalho, equipa! Frente a um adversário de grande mérito, fizemos valer a nossa força e a nossa qualidade. Vamos em frente! Estamos na luta e o nosso sonho continua bem vivo! Força, Portugal! 💪🏽🇵🇹 https://t.co/VJWLFD1J8z",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,28185,340558,FALSE,NA,FALSE,NA,pt,FALSE,NA,236,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-27T18:29:26Z,1596934238628348e3,1596934238628347905,Unidos e focados. Rumo ao nosso objectivo.🇵🇹🙏🏽 https://t.co/MYEaxlener,Unidos e focados. Rumo ao nosso objectivo.🇵🇹🙏🏽 https://t.co/MYEaxlener,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,20553,395168,FALSE,NA,FALSE,NA,pt,FALSE,NA,46,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-25T15:13:35Z,1596160176394014700,1596160176394014724,"Vitória muito importante na nossa estreia neste Mundial, mas nada está ganho! Foi apenas o primeiro passo! Seguimos focados na busca dos nossos objectivos. Força Portugal!🇵🇹🙏🏽💪🏽 https://t.co/SmaEEGwYsK","Vitória muito importante na nossa estreia neste Mundial, mas nada está ganho! Foi apenas o primeiro passo! Seguimos focados na busca dos nossos objectivos. Força Portugal!🇵🇹🙏🏽💪🏽 https://t.co/SmaEEGwYsK",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,17257,276755,FALSE,NA,FALSE,NA,pt,FALSE,NA,177,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-23T19:37:02Z,1595501696184160300,1595501696184160259,"Prestes a iniciarmos a nossa campanha na maior competição do Mundo. Uma aventura que desejamos longa e repleta de sucessos, de forma a elevarmos bem alto o nome e a bandeira do nosso país. Queremos encher todos os portugueses de orgulho e alegria. Não há impossíveis! Força 🇵🇹🙏🏽💪🏽 https://t.co/GhfbIM5UDo","Prestes a iniciarmos a nossa campanha na maior competição do Mundo. Uma aventura que desejamos longa e repleta de sucessos, de forma a elevarmos bem alto o nome e a bandeira do nosso país. Queremos encher todos os portugueses de orgulho e alegria. Não há impossíveis! Força 🇵🇹🙏🏽💪🏽 https://t.co/GhfbIM5UDo",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,30873,438966,FALSE,NA,FALSE,NA,pt,FALSE,NA,280,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T20:18:13Z,1595149673777725400,1595149673777725440,https://t.co/OZJAW7HSJM,https://t.co/OZJAW7HSJM,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,78185,913607,FALSE,NA,FALSE,NA,zxx,FALSE,NA,0,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22T09:00:01Z,1594979000337563600,1594979000337563649,"How many did you get right? Make sure you have the free @livescore app so you can follow all the action, stats and news!

https://t.co/4lzGWzX9Qf https://t.co/TPTh1CCbBT","How many did you get right? Make sure you have the free @livescore app so you can follow all the action, stats and news!

https://t.co/4lzGWzX9Qf https://t.co/TPTh1CCbBT",FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,5658,90642,FALSE,NA,FALSE,NA,en,FALSE,NA,145,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-20T16:00:02Z,1594359923537846300,1594359923537846273,"My first ever NFT collection is live now on @Binance. Don’t miss out! 
Sign up now with code RONALDO to explore the collection and get a free mystery box too.

Join me: 
https://t.co/CTz5dyJbTO https://t.co/e1pEmswVkS","My first ever NFT collection is live now on @Binance. Don’t miss out! 
Sign up now with code RONALDO to explore the collection and get a free mystery box too.

Join me: 
https://t.co/CTz5dyJbTO https://t.co/e1pEmswVkS",FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4495,66742,FALSE,NA,FALSE,NA,en,FALSE,NA,193,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-20T15:43:28Z,1594355756559728600,1594355756559728642,"Boas energias, boas sensações, o mesmo empenho e a mesma concentração de que colocamos em cada desafio. Foco! Vontade! Crença! Seja onde for, Portugal, sempre!🇵🇹🙏🏽 https://t.co/tWgeKBRG3J","Boas energias, boas sensações, o mesmo empenho e a mesma concentração de que colocamos em cada desafio. Foco! Vontade! Crença! Seja onde for, Portugal, sempre!🇵🇹🙏🏽 https://t.co/tWgeKBRG3J",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,14889,263135,FALSE,NA,FALSE,NA,pt,FALSE,NA,163,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-19T17:55:15Z,1594026532934414300,1594026532934414336,Victory is a State of Mind. A long tradition of crafting trunks photographed by @annieleibovitz for @LouisVuitton https://t.co/0TsieZP40P,Victory is a State of Mind. A long tradition of crafting trunks photographed by @annieleibovitz for @LouisVuitton https://t.co/0TsieZP40P,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,215047,1750916,FALSE,NA,FALSE,NA,en,FALSE,NA,113,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-19T11:19:56Z,1593927048539644e3,1593927048539643905,"Taking over Times Square with my new wax figure and showing Portugal to the world! 

#madametussaudsusa
#visitportugal https://t.co/Ud1gKxyLdU","Taking over Times Square with my new wax figure and showing Portugal to the world! 

#madametussaudsusa
#visitportugal https://t.co/Ud1gKxyLdU",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,16546,145127,FALSE,NA,FALSE,NA,en,FALSE,NA,118,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-18T18:00:02Z,1593665349106311200,1593665349106311168,"I can’t leave for Qatar without my #Theragun PRO!
It’s important to keep my routine consistent and I know I can always turn to @therabody to keep me feeling my best. https://t.co/Oaj7bTqT2q","I can’t leave for Qatar without my #Theragun PRO!
It’s important to keep my routine consistent and I know I can always turn to @therabody to keep me feeling my best. https://t.co/Oaj7bTqT2q",FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4789,66495,FALSE,NA,FALSE,NA,en,FALSE,NA,165,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-18T13:02:37Z,1593590502745596e3,1593590502745595907,"Grande prova de força ontem em Alvalade, com os nossos rapazes a mostrarem toda a sua personalidade. Clara demonstração de talento e capacidade, mais uma razão para levarmos connosco na bagagem todos os sonhos do Mundo! Seja onde for, Portugal, sempre!🇵🇹❤️ https://t.co/fqm17zcYss","Grande prova de força ontem em Alvalade, com os nossos rapazes a mostrarem toda a sua personalidade. Clara demonstração de talento e capacidade, mais uma razão para levarmos connosco na bagagem todos os sonhos do Mundo! Seja onde for, Portugal, sempre!🇵🇹❤️ https://t.co/fqm17zcYss",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,14634,205288,FALSE,NA,FALSE,NA,pt,FALSE,NA,256,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-18T09:00:04Z,1593529459306598400,1593529459306598401,"A new journey together begins today.
Join me on @Binance, the home of my exclusive NFT collection.
Sign up now with code RONALDO to get a free mystery box: 
https://t.co/JNvl8pAt8L https://t.co/UyDinTIVN2","A new journey together begins today.
Join me on @Binance, the home of my exclusive NFT collection.
Sign up now with code RONALDO to get a free mystery box: 
https://t.co/JNvl8pAt8L https://t.co/UyDinTIVN2",FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,6180,67569,FALSE,NA,FALSE,NA,en,FALSE,NA,180,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16T18:00:02Z,1592940572129517600,1592940572129517573,"Looking forward to competing against the world’s best. Make sure you have the free @livescore app so that you can follow all the action, stats and news!

https://t.co/4lzGWzFyYH https://t.co/zSFwjhxHYK","Looking forward to competing against the world’s best. Make sure you have the free @livescore app so that you can follow all the action, stats and news!

https://t.co/4lzGWzFyYH https://t.co/zSFwjhxHYK",FALSE,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,8337,110745,FALSE,NA,FALSE,NA,en,FALSE,NA,177,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-15T14:10:01Z,1592520297290551300,1592520297290551308,"My NFT collection is coming on November 18, exclusively on @Binance. 

This is your chance to join my Web3 community and own iconic moments from my career.

Sign up now with code RONALDO to prepare, and receive a surprise when the collection drops. https://t.co/5lXNzxs2lC","My NFT collection is coming on November 18, exclusively on @Binance. 

This is your chance to join my Web3 community and own iconic moments from my career.

Sign up now with code RONALDO to prepare, and receive a surprise when the collection drops. https://t.co/5lXNzxs2lC",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,13831,128692,FALSE,NA,FALSE,NA,en,FALSE,NA,248,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-14T20:07:31Z,1592247879300747300,1592247879300747264,"Foco total e absoluto nos trabalhos da Selecção Nacional. Grupo unido, rumo a um só objectivo: realizar o sonho de todos os portugueses! https://t.co/iu2qlJvb62","Foco total e absoluto nos trabalhos da Selecção Nacional. Grupo unido, rumo a um só objectivo: realizar o sonho de todos os portugueses! https://t.co/iu2qlJvb62",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,19190,268766,FALSE,NA,FALSE,NA,pt,FALSE,NA,136,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-12T18:23:51Z,1591497013442801700,1591497013442801667,Muitos parabéns meu amor! 🎂❤️😘 https://t.co/mwer7HpRzW,Muitos parabéns meu amor! 🎂❤️😘 https://t.co/mwer7HpRzW,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,21205,509103,FALSE,NA,FALSE,NA,pt,FALSE,NA,30,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-12T15:50:20Z,1591458382644486100,1591458382644486146,"Very happy @zujugp is giving the next generation of football stars in Asia the chance to shine. The YoungWarrior Scholarship 2022 starts in Singapore, and will be in other parts of Asia next year. Let’s do this!

All info on @zujugp https://t.co/n9BWus1Y7H","Very happy @zujugp is giving the next generation of football stars in Asia the chance to shine. The YoungWarrior Scholarship 2022 starts in Singapore, and will be in other parts of Asia next year. Let’s do this!

All info on @zujugp https://t.co/n9BWus1Y7H",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2523,36019,FALSE,NA,FALSE,NA,en,FALSE,NA,232,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-12T11:45:34Z,1591396782927380500,1591396782927380480,"@talabat will be delivering your game-day cravings
They know excellence. They're agile. They're for everyone.
Let's go and deliver the wins, on the field and in the streets. Cheer for us! ⚽❤ 
#TheGreatestDelivered #RonaldoXtalabat ⚽❤ https://t.co/s8BAIhwtIP","@talabat will be delivering your game-day cravings
They know excellence. They're agile. They're for everyone.
Let's go and deliver the wins, on the field and in the streets. Cheer for us! ⚽❤ 
#TheGreatestDelivered #RonaldoXtalabat ⚽❤ https://t.co/s8BAIhwtIP",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,137635965,137635965,Talabat,,,,NA,FALSE,124,2001,FALSE,NA,FALSE,NA,en,FALSE,NA,233,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
